encuesta,anio,mes,sexo,edad,edad_tramo,anios_escolaridad,gse,zona,region,problema_1,problema_2,problema_3,sit_econ_pais,sit_econ_pais_futuro,sit_econ_propia,sit_econ_propia_futuro,chile_hoy,aprueba_presidente,posicion_politica,partido,religion,asiste_iglesia,personas_hogar,ponderador
36,1998,6,Mujer,43.0,,6.0,D,Rural,Los Lagos,"Delincuencia, asaltos y robos",Pobreza,Empleo,Mala,,"Ni buena, ni mala",Igual,Estancado,Aprueba,Ninguna,Democracia Cristiana,Catolica,,5.0,0.6247
36,1998,6,Mujer,41.0,,8.0,D,Rural,Los Lagos,"Alzas de precios, inflación",Empleo,Salud,"Ni buena, ni mala",,"Ni buena, ni mala",Igual,Estancado,No aprueba ni desaprueba,Ninguna,Ninguno,Evangelica,,2.0,0.6247
36,1998,6,Hombre,59.0,,3.0,D,Rural,Los Lagos,Empleo,Sueldos,Salud,Mala,,Mala,Peor,Estancado,Aprueba,Izquierda,Partido Socialista,Ninguna,,1.0,1.0158
36,1998,6,Mujer,30.0,,5.0,D,Rural,Los Lagos,"Alzas de precios, inflación","Delincuencia, asaltos y robos",Pobreza,Mala,,Mala,Igual,Estancado,Aprueba,Centro derecha,No sabe,Catolica,,7.0,0.8159
36,1998,6,Hombre,18.0,,8.0,D,Rural,Los Lagos,Empleo,Pobreza,Sueldos,Mala,,Mala,Peor,En decadencia,Desaprueba,Ninguna,Ninguno,Catolica,,5.0,1.9002
36,1998,6,Hombre,21.0,,6.0,D,Rural,Los Lagos,"Delincuencia, asaltos y robos",Pobreza,Empleo,Mala,,"Ni buena, ni mala",Igual,Estancado,No aprueba ni desaprueba,Ninguna,No sabe,Catolica,,4.0,1.9002
36,1998,6,Hombre,54.0,,4.0,D,Rural,Los Lagos,Empleo,Salud,Sueldos,Mala,,Mala,Igual,Estancado,Aprueba,Izquierda,Partido Socialista,Catolica,,2.0,1.5531
36,1998,6,Hombre,60.0,,0.0,E,Rural,Los Lagos,"Delincuencia, asaltos y robos",Empleo,Sueldos,Mala,,Mala,Peor,En decadencia,Desaprueba,Izquierda,Ninguno,Catolica,,7.0,1.0158
36,1998,6,Mujer,18.0,,7.0,E,Rural,Los Lagos,Empleo,Educación,Sueldos,Mala,,Mala,Peor,En decadencia,No aprueba ni desaprueba,Ninguna,No sabe,Catolica,,5.0,1.5352
36,1998,6,Mujer,40.0,,4.0,D,Rural,Los Lagos,"Delincuencia, asaltos y robos","Alzas de precios, inflación",Empleo,Mala,,"Ni buena, ni mala",Igual,Estancado,No aprueba ni desaprueba,Centro derecha,Democracia Cristiana,Catolica,,4.0,0.6247
36,1998,6,Mujer,38.0,,5.0,D,Rural,Maule,Sueldos,Educación,Pobreza,Buena,,"Ni buena, ni mala",Igual,Progresando,No sabe,Independiente,Ninguno,Catolica,,6.0,0.6247
36,1998,6,Mujer,31.0,,10.0,D,Rural,Maule,Educación,Empleo,Salud,Mala,,"Ni buena, ni mala",Igual,Estancado,Desaprueba,Ninguna,No sabe,Catolica,,2.0,0.8159
36,1998,6,Hombre,35.0,,9.0,D,Rural,Maule,Empleo,Reformas constitucionales,Corrupción,"Ni buena, ni mala",,Mala,Igual,Estancado,No aprueba ni desaprueba,Centro izquierda,Democracia Cristiana,Catolica,,4.0,0.8166
36,1998,6,Hombre,54.0,,6.0,D,Rural,Maule,"Alzas de precios, inflación",Pobreza,Sueldos,"Ni buena, ni mala",,"Ni buena, ni mala",Igual,Progresando,No aprueba ni desaprueba,Derecha,Ninguno,Catolica,,4.0,1.5531
36,1998,6,Hombre,67.0,,8.0,D,Rural,Maule,"Delincuencia, asaltos y robos",Sueldos,Salud,Mala,,Mala,Mejor,Progresando,Aprueba,Ninguna,Ninguno,Catolica,,2.0,1.0158
36,1998,6,Mujer,25.0,,8.0,D,Rural,Maule,Vivienda,Salud,Empleo,Mala,,"Ni buena, ni mala",Mucho peor,Estancado,Desaprueba,Centro,Democracia Cristiana,Catolica,,3.0,0.8159
36,1998,6,Mujer,38.0,,5.0,D,Rural,Maule,Empleo,Sueldos,Pobreza,Mala,,Mala,Igual,No sabe,No sabe,Ninguna,Ninguno,Catolica,,3.0,0.6247
36,1998,6,Hombre,32.0,,7.0,D,Rural,Maule,Sueldos,Salud,Empleo,"Ni buena, ni mala",,Mala,Peor,Estancado,Aprueba,Derecha,Ninguno,Catolica,,4.0,1.8273
36,1998,6,Mujer,32.0,,11.0,D,Rural,Maule,Sueldos,Pobreza,Empleo,Muy mala,,"Ni buena, ni mala",Igual,Estancado,No sabe,Centro derecha,Ninguno,Catolica,,5.0,0.8159
36,1998,6,Mujer,33.0,,7.0,D,Rural,Maule,Empleo,Salud,Educación,Mala,,"Ni buena, ni mala",Peor,Estancado,Desaprueba,Derecha,Ninguno,Catolica,,5.0,0.8159
36,1998,6,Mujer,78.0,,6.0,D,Rural,Coquimbo,Pobreza,Salud,Vivienda,"Ni buena, ni mala",,"Ni buena, ni mala",Mejor,Progresando,Aprueba,Centro izquierda,Democracia Cristiana,Catolica,,1.0,0.8707
36,1998,6,Mujer,59.0,,3.0,D,Rural,Coquimbo,Salud,Educación,Pobreza,"Ni buena, ni mala",,"Ni buena, ni mala",Igual,En decadencia,No responde,Independiente,Ninguno,Catolica,,1.0,0.8707
36,1998,6,Mujer,58.0,,6.0,D,Rural,Coquimbo,"Delincuencia, asaltos y robos",Derechos humanos,Salud,Mala,,"Ni buena, ni mala",Peor,En decadencia,Aprueba,Izquierda,Democracia Cristiana,Catolica,,2.0,0.8707
36,1998,6,Mujer,45.0,,2.0,D,Rural,Coquimbo,Narcotráfico,Empleo,"Delincuencia, asaltos y robos",Mala,,Mala,Igual,Progresando,No sabe,Ninguna,No sabe,Catolica,,3.0,0.759
36,1998,6,Mujer,64.0,,3.0,D,Rural,Coquimbo,Educación,Pobreza,"Infraestructura (transporte, movilización, caminos, etc.)","Ni buena, ni mala",,Mala,Mejor,Progresando,Aprueba,Independiente,Ninguno,Catolica,,1.0,0.8707
36,1998,6,Hombre,21.0,,13.0,C2,Urbano,Antofagasta,Sueldos,Narcotráfico,"Delincuencia, asaltos y robos","Ni buena, ni mala",,"Ni buena, ni mala",Igual,Progresando,No responde,Ninguna,Ninguno,Catolica,,4.0,1.4737
36,1998,6,Hombre,64.0,,0.0,D,Rural,Atacama,Educación,Narcotráfico,Vivienda,Mala,,Mala,Igual,Progresando,Aprueba,Izquierda,Ninguno,Evangelica,,2.0,1.0158
36,1998,6,Mujer,52.0,,0.0,D,Rural,Atacama,Pobreza,Educación,Vivienda,"Ni buena, ni mala",,Muy mala,Mucho peor,En decadencia,Aprueba,Centro,Ninguno,Catolica,,1.0,0.759
36,1998,6,Hombre,49.0,,0.0,E,Rural,Atacama,Pobreza,No sabe,No sabe,No sabe,,No sabe,No sabe,No sabe,No sabe,No sabe,No sabe,Ninguna,,1.0,1.5531
36,1998,6,Mujer,78.0,,0.0,E,Rural,Atacama,Pobreza,Salud,Educación,Mala,,Muy mala,Igual,No sabe,No sabe,Ninguna,Ninguno,Catolica,,2.0,0.8707
36,1998,6,Hombre,47.0,,0.0,C3,Urbano,Metropolitana,No contesta,No contesta,No contesta,No contesta,,No contesta,No contesta,No contesta,No responde,No contesta,No contesta,No contesta,,3.0,1.0236
36,1998,6,Hombre,24.0,,14.0,C3,Urbano,Metropolitana,Salud,Educación,Vivienda,"Ni buena, ni mala",,"Ni buena, ni mala",Mejor,Progresando,Aprueba,Centro izquierda,Democracia Cristiana,Evangelica,,6.0,1.4737
36,1998,6,Hombre,42.0,,16.0,C3,Urbano,Metropolitana,Empleo,Sistema judicial,Educación,Mala,,Buena,Igual,Estancado,No aprueba ni desaprueba,Centro,Renovación Nacional,Catolica,,5.0,0.9087
36,1998,6,Hombre,38.0,,16.0,ABC1,Urbano,Metropolitana,Sistema judicial,Salud,"Delincuencia, asaltos y robos",Muy mala,,"Ni buena, ni mala",Igual,Estancado,Desaprueba,Centro izquierda,Ninguno,Catolica,,4.0,0.9087
36,1998,6,Hombre,67.0,,16.0,C2,Urbano,Metropolitana,Derechos humanos,Educación,Vivienda,Buena,,"Ni buena, ni mala",Peor,Progresando,Aprueba,Izquierda,Partido Por la Democracia,Judia,,5.0,0.8768
36,1998,6,Mujer,26.0,,16.0,C2,Urbano,Metropolitana,Empleo,Protección del medio ambiente,Protestas y desórdenes callejeros,"Ni buena, ni mala",,"Ni buena, ni mala",Mejor,Estancado,Desaprueba,Centro derecha,Partido Por la Democracia,Ninguna,,4.0,1.1022
36,1998,6,Hombre,20.0,,17.0,C2,Urbano,Metropolitana,Corrupción,Pobreza,No sabe,"Ni buena, ni mala",,"Ni buena, ni mala",Igual,Estancado,No aprueba ni desaprueba,Izquierda,Partido Por la Democracia,Catolica,,3.0,1.4737
36,1998,6,Hombre,80.0,,,ABC1,Urbano,Metropolitana,Corrupción,Protección del medio ambiente,"Delincuencia, asaltos y robos","Ni buena, ni mala",,Buena,Igual,Estancado,No aprueba ni desaprueba,Centro derecha,Unión Demócrata Independiente,Catolica,,3.0,0.8768
36,1998,6,Hombre,27.0,,13.0,C2,Urbano,Metropolitana,"Delincuencia, asaltos y robos",Protección del medio ambiente,Sueldos,Mala,,"Ni buena, ni mala",Igual,Estancado,Desaprueba,Centro izquierda,Partido Socialista,Catolica,,2.0,1.4067
36,1998,6,Hombre,33.0,,4.0,E,Urbano,Maule,Pobreza,Sueldos,Educación,"Ni buena, ni mala",,Mala,Mejor,Progresando,Aprueba,Ninguna,Ninguno,Ninguna,,5.0,1.4067
36,1998,6,Hombre,63.0,,6.0,D,Urbano,Maule,Pobreza,Sueldos,Empleo,"Ni buena, ni mala",,"Ni buena, ni mala",Igual,Progresando,Aprueba,Derecha,Democracia Cristiana,Catolica,,2.0,0.8768
36,1998,6,Mujer,58.0,,6.0,D,Urbano,Maule,Sueldos,Narcotráfico,Pobreza,"Ni buena, ni mala",,Mala,Mejor,No sabe,Aprueba,Ninguna,Ninguno,Catolica,,1.0,0.832
36,1998,6,Hombre,49.0,,16.0,C3,Urbano,Maule,"Delincuencia, asaltos y robos",Salud,Sistema judicial,"Ni buena, ni mala",,"Ni buena, ni mala",Igual,Progresando,No responde,No contesta,Ninguno,Catolica,,3.0,1.0236
36,1998,6,Mujer,22.0,,8.0,D,Urbano,Maule,Empleo,Sueldos,"Alzas de precios, inflación",Muy mala,,Muy mala,Igual,Progresando,No sabe,Ninguna,Ninguno,Catolica,,3.0,1.1213
36,1998,6,Mujer,34.0,,7.0,D,Urbano,Maule,Vivienda,Educación,Pobreza,"Ni buena, ni mala",,"Ni buena, ni mala",Igual,Progresando,Aprueba,Ninguna,Ninguno,Catolica,,4.0,1.1022
36,1998,6,Mujer,29.0,,8.0,D,Urbano,Maule,Empleo,Sueldos,Pobreza,Muy mala,,Mala,Mucho peor,En decadencia,Desaprueba,Derecha,Renovación Nacional,Catolica,,3.0,1.1022
36,1998,6,Mujer,44.0,,8.0,D,Urbano,Maule,Salud,Narcotráfico,Pobreza,Mala,,"Ni buena, ni mala",Igual,En decadencia,Desaprueba,Ninguna,Ninguno,Catolica,,5.0,0.7313
36,1998,6,Mujer,61.0,,4.0,D,Urbano,Maule,Empleo,Sueldos,Protestas y desórdenes callejeros,"Ni buena, ni mala",,"Ni buena, ni mala",Igual,Estancado,Desaprueba,No sabe,Ninguno,Catolica,,2.0,0.832
36,1998,6,Mujer,50.0,,4.0,D,Urbano,Maule,Narcotráfico,Sueldos,Empleo,"Ni buena, ni mala",,"Ni buena, ni mala",Peor,Estancado,Aprueba,Ninguna,Ninguno,Catolica,,2.0,0.781
36,1998,6,Mujer,19.0,,13.0,D,Urbano,Maule,Sueldos,Educación,Protestas y desórdenes callejeros,"Ni buena, ni mala",,"Ni buena, ni mala",Igual,Progresando,Aprueba,Ninguna,Ninguno,Catolica,,2.0,1.1213
36,1998,6,Mujer,69.0,,6.0,D,Urbano,Maule,Sueldos,Educación,Pobreza,"Ni buena, ni mala",,Mala,Igual,Estancado,Aprueba,Ninguna,Ninguno,Catolica,,3.0,0.832
36,1998,6,Hombre,41.0,,13.0,C3,Urbano,Maule,"Delincuencia, asaltos y robos",Empleo,Corrupción,"Ni buena, ni mala",,Buena,Mejor,Estancado,Aprueba,Izquierda,Partido Socialista,Catolica,,3.0,0.9087
36,1998,6,Hombre,45.0,,19.0,D,Urbano,Coquimbo,"Delincuencia, asaltos y robos",Sueldos,Corrupción,"Ni buena, ni mala",,Mala,Mejor,No contesta,Desaprueba,Ninguna,Ninguno,Otra religion o credo,,7.0,1.0236
36,1998,6,Mujer,37.0,,13.0,D,Urbano,Coquimbo,"Delincuencia, asaltos y robos",Educación,Salud,"Ni buena, ni mala",,"Ni buena, ni mala",Igual,Progresando,Desaprueba,Centro,Democracia Cristiana,Catolica,,5.0,0.7313
36,1998,6,Mujer,49.0,,5.0,D,Urbano,Atacama,"Delincuencia, asaltos y robos",Salud,Empleo,Mala,,"Ni buena, ni mala",Peor,Estancado,No sabe,Centro izquierda,Democracia Cristiana,Catolica,,3.0,0.781
36,1998,6,Mujer,29.0,,13.0,E,Urbano,Atacama,Empleo,Educación,Salud,"Ni buena, ni mala",,"Ni buena, ni mala",Igual,Estancado,No sabe,Ninguna,Ninguno,Catolica,,3.0,1.1022
36,1998,6,Mujer,37.0,,8.0,D,Urbano,Atacama,"Alzas de precios, inflación",Educación,Protestas y desórdenes callejeros,Mala,,Mala,Igual,Estancado,Desaprueba,Centro izquierda,Partido Socialista,Catolica,,7.0,0.7313
36,1998,6,Hombre,56.0,,0.0,D,Urbano,Atacama,Empleo,Salud,Sueldos,Buena,,"Ni buena, ni mala",No sabe,Progresando,Aprueba,Izquierda,Partido Socialista,Catolica,,3.0,0.8768
36,1998,6,Mujer,43.0,,16.0,C3,Urbano,Atacama,Salud,Sueldos,"Delincuencia, asaltos y robos","Ni buena, ni mala",,"Ni buena, ni mala",Igual,Estancado,Aprueba,Ninguna,Ninguno,Catolica,,7.0,0.7313
36,1998,6,Mujer,80.0,,4.0,C3,Urbano,Atacama,Salud,Educación,Pobreza,"Ni buena, ni mala",,"Ni buena, ni mala",No sabe,Estancado,Aprueba,No sabe,Democracia Cristiana,Catolica,,1.0,0.832
36,1998,6,Hombre,61.0,,8.0,C3,Urbano,Atacama,Salud,Empleo,Vivienda,"Ni buena, ni mala",,"Ni buena, ni mala",Igual,Progresando,Aprueba,Centro derecha,Ninguno,Catolica,,7.0,0.8768
36,1998,6,Mujer,31.0,,17.0,C3,Urbano,Atacama,Sistema judicial,Corrupción,Sueldos,"Ni buena, ni mala",,"Ni buena, ni mala",Mejor,Progresando,Aprueba,Ninguna,Democracia Cristiana,Catolica,,4.0,1.1022
36,1998,6,Mujer,37.0,,12.0,C3,Urbano,Atacama,Pobreza,Salud,Derechos humanos,Muy mala,,"Ni buena, ni mala",Mucho mejor,Estancado,Desaprueba,Ninguna,Ninguno,Catolica,,4.0,0.7313
36,1998,6,Mujer,33.0,,13.0,D,Urbano,Atacama,Narcotráfico,Salud,Sueldos,"Ni buena, ni mala",,"Ni buena, ni mala",Igual,Progresando,No responde,Independiente,Ninguno,Catolica,,4.0,1.1022
36,1998,6,Mujer,33.0,,8.0,D,Urbano,Atacama,"Alzas de precios, inflación","Delincuencia, asaltos y robos",Pobreza,Muy mala,,"Ni buena, ni mala",Igual,En decadencia,Desaprueba,Independiente,Ninguno,Catolica,,4.0,1.1022
36,1998,6,Mujer,60.0,,8.0,D,Urbano,Atacama,Salud,Empleo,Sueldos,Mala,,Mala,Peor,Estancado,No sabe,Ninguna,No sabe,Evangelica,,2.0,0.832
36,1998,6,Hombre,40.0,,13.0,D,Urbano,Atacama,Empleo,Corrupción,Educación,"Ni buena, ni mala",,"Ni buena, ni mala",Mejor,Estancado,Desaprueba,Independiente,Ninguno,Evangelica,,6.0,0.9087
36,1998,6,Mujer,36.0,,8.0,D,Urbano,Atacama,Salud,Empleo,Pobreza,"Ni buena, ni mala",,"Ni buena, ni mala",Mucho peor,Progresando,Aprueba,Derecha,Ninguno,Evangelica,,7.0,0.7313
36,1998,6,Mujer,25.0,,8.0,D,Urbano,Atacama,Salud,Pobreza,Empleo,Mala,,"Ni buena, ni mala",Igual,En decadencia,No aprueba ni desaprueba,Centro izquierda,Partido Socialista,Catolica,,4.0,1.1022
36,1998,6,Mujer,45.0,,13.0,D,Urbano,Coquimbo,Salud,Pobreza,Educación,Mala,,"Ni buena, ni mala",Igual,Estancado,Desaprueba,Centro derecha,Renovación Nacional,Catolica,,4.0,0.781
36,1998,6,Mujer,45.0,,,C3,Urbano,Coquimbo,"Alzas de precios, inflación",Empleo,Sueldos,"Ni buena, ni mala",,Mala,Igual,Progresando,Aprueba,Ninguna,Ninguno,Testigo de jehova,,1.0,0.781
36,1998,6,Hombre,25.0,,12.0,C3,Urbano,Coquimbo,No contesta,No contesta,No contesta,No contesta,,No contesta,No contesta,No contesta,No responde,No contesta,No contesta,Catolica,,3.0,1.4067
36,1998,6,Mujer,32.0,,12.0,D,Urbano,Coquimbo,Educación,Narcotráfico,Salud,Mala,,Mala,Igual,En decadencia,Desaprueba,Derecha,Ninguno,Catolica,,3.0,1.1022
36,1998,6,Mujer,31.0,,12.0,D,Urbano,Coquimbo,"Alzas de precios, inflación",Sueldos,Empleo,Mala,,"Ni buena, ni mala",Igual,Estancado,Desaprueba,Centro derecha,Democracia Cristiana,Catolica,,2.0,1.1022
36,1998,6,Hombre,47.0,,4.0,D,Urbano,Coquimbo,"Delincuencia, asaltos y robos",Narcotráfico,Empleo,"Ni buena, ni mala",,"Ni buena, ni mala",Igual,Progresando,Aprueba,Independiente,Democracia Cristiana,Ninguna,,5.0,1.0236
36,1998,6,Hombre,37.0,,6.0,D,Urbano,Coquimbo,"Alzas de precios, inflación",Corrupción,Sueldos,Mala,,"Ni buena, ni mala",Mejor,Estancado,Aprueba,Centro izquierda,Partido Por la Democracia,Catolica,,4.0,0.9087
36,1998,6,Mujer,23.0,,15.0,D,Urbano,Coquimbo,Salud,Educación,"Delincuencia, asaltos y robos","Ni buena, ni mala",,Buena,Mejor,Progresando,Desaprueba,Izquierda,Partido Socialista,Evangelica,,6.0,1.1213
36,1998,6,Mujer,53.0,,0.0,D,Urbano,Atacama,Pobreza,"Alzas de precios, inflación",Empleo,Buena,,Mala,No sabe,No sabe,Desaprueba,Ninguna,Ninguno,Catolica,,6.0,0.781
36,1998,6,Hombre,69.0,,2.0,D,Urbano,Atacama,Pobreza,Sueldos,Vivienda,Muy mala,,Muy mala,Igual,Estancado,No sabe,Ninguna,Ninguno,Catolica,,1.0,0.8768
36,1998,6,Mujer,54.0,,3.0,D,Urbano,Atacama,"Delincuencia, asaltos y robos",Pobreza,"Alzas de precios, inflación","Ni buena, ni mala",,Mala,Mejor,Estancado,No sabe,Ninguna,Ninguno,Catolica,,8.0,0.781
36,1998,6,Hombre,70.0,,3.0,D,Urbano,Atacama,Sueldos,Salud,Vivienda,Mala,,Mala,Peor,En decadencia,No responde,Derecha,Democracia Cristiana,Catolica,,1.0,0.8768
36,1998,6,Mujer,24.0,,12.0,D,Urbano,Atacama,Sistema judicial,Pobreza,"Delincuencia, asaltos y robos",Mala,,"Ni buena, ni mala",Peor,Estancado,No sabe,Ninguna,Ninguno,Catolica,,3.0,1.1213
36,1998,6,Hombre,33.0,,22.0,ABC1,Urbano,Araucanía,"Infraestructura (transporte, movilización, caminos, etc.)","Delincuencia, asaltos y robos",Salud,"Ni buena, ni mala",,Buena,Mejor,Estancado,Desaprueba,Ninguna,Ninguno,Catolica,,4.0,1.4067
36,1998,6,Mujer,47.0,,17.0,C2,Urbano,Araucanía,Salud,Educación,Sueldos,Muy mala,,Buena,Mucho mejor,Estancado,No aprueba ni desaprueba,Independiente,Ninguno,Evangelica,,3.0,0.781
36,1998,6,Mujer,20.0,,13.0,C2,Urbano,Araucanía,Pobreza,Sueldos,Educación,"Ni buena, ni mala",,Buena,Igual,Progresando,Desaprueba,Ninguna,Renovación Nacional,Ninguna,,4.0,1.1213
36,1998,6,Mujer,24.0,,15.0,C3,Urbano,Araucanía,Vivienda,Salud,Educación,"Ni buena, ni mala",,"Ni buena, ni mala",Igual,Progresando,Aprueba,Derecha,Ninguno,Evangelica,,3.0,1.1213
37,1999,5,Hombre,26.0,,8.0,D,Urbano,Bio-bío,Pobreza,Vivienda,Sueldos,Mala,,,Peor,Estancado,Desaprueba,Centro,Union de Centro Centro Progresista,,,2.0,1.3727
37,1999,5,Mujer,30.0,,7.0,D,Urbano,Bio-bío,Narcotráfico,Empleo,Sueldos,Mala,,,Igual,Estancado,Desaprueba,Centro derecha,Ninguno,,,1.0,1.1767
37,1999,5,Mujer,42.0,,7.0,D,Urbano,Bio-bío,Sueldos,Pobreza,Empleo,"Ni buena, ni mala",,,Igual,Progresando,Aprueba,Centro izquierda,Democracia Cristiana,,,0.0,0.9343
37,1999,5,Hombre,43.0,,12.0,C3,Urbano,Bio-bío,Empleo,Pobreza,Protestas y desórdenes callejeros,Mala,,,Igual,Estancado,Desaprueba,Centro izquierda,Democracia Cristiana,,,1.0,1.0639
37,1999,5,Mujer,31.0,,12.0,D,Urbano,Bio-bío,Salud,"Delincuencia, asaltos y robos",Educación,"Ni buena, ni mala",,,Peor,Progresando,No aprueba ni desaprueba,No sabe,Unión Demócrata Independiente,,,1.0,1.1767
37,1999,5,Hombre,75.0,,9.0,C2,Urbano,Bio-bío,Empleo,Narcotráfico,Pobreza,Mala,,,Peor,Estancado,Aprueba,Derecha,Renovación Nacional,,,1.0,0.7464
37,1999,5,Hombre,42.0,,18.0,C2,Urbano,Bio-bío,Empleo,"Infraestructura (transporte, movilización, caminos, etc.)","Alzas de precios, inflación",Mala,,,Mejor,Estancado,Aprueba,Centro derecha,Democracia Cristiana,,,1.0,1.0639
37,1999,5,Hombre,28.0,,13.0,D,Urbano,Valparaíso,Protección del medio ambiente,Pobreza,Empleo,Muy mala,,,Igual,Estancado,Desaprueba,Centro derecha,Partido Por la Democracia,,,1.0,1.3727
37,1999,5,Hombre,55.0,,8.0,C3,Urbano,Valparaíso,Pobreza,Empleo,Salud,Mala,,,Igual,En decadencia,Desaprueba,Ninguna,Ninguno,,,1.0,0.7464
37,1999,5,Hombre,61.0,,6.0,D,Urbano,Valparaíso,Empleo,Salud,Protestas y desórdenes callejeros,Mala,,,Igual,Progresando,No aprueba ni desaprueba,Independiente,Ninguno,,,1.0,0.7464
37,1999,5,Mujer,35.0,,8.0,C3,Urbano,Valparaíso,Sueldos,Salud,Pobreza,Mala,,,Igual,Estancado,Desaprueba,Ninguna,Ninguno,,,1.0,0.9343
37,1999,5,Hombre,36.0,,11.0,D,Urbano,Valparaíso,Narcotráfico,Sueldos,Empleo,"Ni buena, ni mala",,,Igual,Estancado,Aprueba,Izquierda,Ninguno,,,1.0,1.0639
37,1999,5,Hombre,70.0,,4.0,D,Urbano,Valparaíso,Pobreza,"Delincuencia, asaltos y robos",Sueldos,Mala,,,Mucho peor,En decadencia,Desaprueba,Independiente,Ninguno,,,1.0,0.7464
37,1999,5,Hombre,77.0,,6.0,D,Rural,Valparaíso,"Alzas de precios, inflación",Salud,Empleo,Mala,,,Peor,Progresando,No aprueba ni desaprueba,Ninguna,Ninguno,,,0.0,0.8145
37,1999,5,Hombre,31.0,,9.0,D,Rural,Valparaíso,Narcotráfico,Pobreza,Salud,Mala,,,Mucho peor,En decadencia,Desaprueba,Independiente,Democracia Cristiana,,,1.0,1.0758
37,1999,5,Mujer,48.0,,6.0,D,Rural,Valparaíso,Narcotráfico,Empleo,"Delincuencia, asaltos y robos","Ni buena, ni mala",,,Igual,Estancado,No aprueba ni desaprueba,Centro derecha,Unión Demócrata Independiente,,,0.0,1.3545
37,1999,5,Mujer,71.0,,4.0,D,Rural,Valparaíso,Empleo,Sueldos,"Alzas de precios, inflación",Muy mala,,,Igual,No sabe,Desaprueba,Derecha,Unión Demócrata Independiente,,,1.0,0.9632
37,1999,5,Hombre,51.0,,5.0,D,Rural,Valparaíso,Derechos humanos,"Delincuencia, asaltos y robos","Alzas de precios, inflación","Ni buena, ni mala",,,Igual,Estancado,Desaprueba,Centro,Ninguno,,,1.0,1.214
37,1999,5,Hombre,48.0,,2.0,D,Urbano,Valparaíso,Sueldos,Salud,Educación,"Ni buena, ni mala",,,Igual,Estancado,Desaprueba,Centro izquierda,Ninguno,,,1.0,1.2118
37,1999,5,Hombre,42.0,,8.0,D,Urbano,Valparaíso,Pobreza,Protección del medio ambiente,Sistema judicial,Mala,,,Igual,En decadencia,No sabe,Centro,Partido Por la Democracia,,,1.0,1.0639
37,1999,5,Hombre,49.0,,4.0,D,Urbano,Valparaíso,"Delincuencia, asaltos y robos",Sueldos,Pobreza,Buena,,,Mejor,Estancado,Desaprueba,Derecha,Democracia Cristiana,,,1.0,1.2118
37,1999,5,Hombre,42.0,,12.0,C3,Urbano,Bio-bío,"Delincuencia, asaltos y robos",Pobreza,Sueldos,Mala,,,Mejor,Estancado,No aprueba ni desaprueba,Centro,Democracia Cristiana,,,1.0,1.0639
37,1999,5,Hombre,35.0,,11.0,D,Urbano,Bio-bío,Narcotráfico,Empleo,"Delincuencia, asaltos y robos",Mala,,,Igual,Progresando,Aprueba,Centro izquierda,Partido Por la Democracia,,,0.0,1.0639
37,1999,5,Mujer,27.0,,15.0,C3,Urbano,Bio-bío,Salud,Empleo,Sueldos,"Ni buena, ni mala",,,Mucho mejor,Estancado,No aprueba ni desaprueba,Centro izquierda,Partido Por la Democracia,,,2.0,1.1767
37,1999,5,Mujer,42.0,,15.0,C3,Urbano,Bio-bío,Pobreza,Sueldos,"Alzas de precios, inflación",Muy mala,,,Igual,En decadencia,Desaprueba,Derecha,Unión Demócrata Independiente,,,1.0,0.9343
37,1999,5,Mujer,19.0,,12.0,D,Urbano,Bio-bío,Pobreza,Empleo,Educación,Mala,,,Mejor,Progresando,Desaprueba,Centro,Union de Centro Centro Progresista,,,2.0,1.0328
37,1999,5,Mujer,41.0,,13.0,C3,Urbano,Bio-bío,Narcotráfico,Empleo,Sueldos,Mala,,,Peor,En decadencia,Desaprueba,Izquierda,Partido Socialista,,,1.0,0.9343
37,1999,5,Mujer,33.0,,12.0,D,Urbano,Bio-bío,Empleo,Salud,Educación,Muy mala,,,Igual,En decadencia,No aprueba ni desaprueba,Centro izquierda,Ninguno,,,0.0,1.1767
37,1999,5,Mujer,47.0,,13.0,D,Urbano,Bio-bío,Protección del medio ambiente,Educación,Protestas y desórdenes callejeros,Mala,,,Mucho peor,Estancado,Desaprueba,Centro derecha,Unión Demócrata Independiente,,,1.0,0.9208
37,1999,5,Hombre,55.0,,12.0,C3,Urbano,Valparaíso,Pobreza,Derechos humanos,Sistema judicial,Muy mala,,,Mejor,Estancado,Desaprueba,Ninguna,Ninguno,,,4.0,0.7464
37,1999,5,Hombre,64.0,,6.0,D,Urbano,Valparaíso,Salud,Sueldos,Corrupción,"Ni buena, ni mala",,,Peor,En decadencia,Aprueba,Centro izquierda,Partido Por la Democracia,,,0.0,0.7464
37,1999,5,Hombre,37.0,,19.0,C3,Urbano,Valparaíso,Educación,Protección del medio ambiente,"Delincuencia, asaltos y robos","Ni buena, ni mala",,,Mejor,Progresando,Desaprueba,Centro izquierda,Partido Por la Democracia,,,1.0,1.0639
37,1999,5,Hombre,38.0,,12.0,C3,Urbano,Magallanes,Empleo,Salud,Educación,"Ni buena, ni mala",,,Mejor,Estancado,Aprueba,Ninguna,Ninguno,,,2.0,1.0639
37,1999,5,Hombre,77.0,,4.0,D,Urbano,Bio-bío,Pobreza,Sueldos,"Delincuencia, asaltos y robos",Mala,,,Peor,En decadencia,Aprueba,Izquierda,Partido Socialista,,,0.0,0.7464
